tradeprice_sido_n1,date,region_cd,tradeprice_sido,year,month,building_type,construction_realized_amount,cd,spirit_deposit_rate,exchange_rate,composite_stock_price_index,economy_growth,exchequer_bond_three,household_loan_all,mortgage_all,numberofnosells,unsalenum_c
97.9,2013-07-01,41000,98.1,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,133.0,133.0
91.3,2013-07-01,41000,91.5,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,133.0,133.0
97.1,2013-07-01,41000,97.2,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,133.0,133.0
88.4,2013-07-01,41000,88.6,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,133.0,133.0
95.8,2013-07-01,36000,96.0,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,739.0,0.0
94.8,2013-07-01,36000,95.0,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,739.0,0.0
92.1,2013-07-01,36000,92.1,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,739.0,0.0
96.5,2013-07-01,36000,97.0,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,739.0,0.0
90.0,2013-07-01,27000,90.0,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,245.0,245.0
91.1,2013-07-01,27000,91.0,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,245.0,245.0
83.9,2013-07-01,27000,83.2,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,245.0,245.0
85.1,2013-07-01,27000,84.5,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,245.0,245.0
88.3,2013-07-01,28000,88.4,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,37.0,37.0
96.9,2013-07-01,30000,97.2,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,600.0,324.0
96.7,2013-07-01,30000,96.8,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,600.0,324.0
95.6,2013-07-01,30000,95.9,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,600.0,324.0
97.2,2013-07-01,30000,97.4,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,600.0,324.0
87.9,2013-07-01,26000,88.0,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,11.0,11.0
90.3,2013-07-01,26000,90.4,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,11.0,11.0
92.7,2013-07-01,26000,92.8,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,11.0,11.0
96.6,2013-07-01,26000,96.7,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,11.0,11.0
85.1,2013-07-01,11000,85.5,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,195.0,70.0
94.3,2013-07-01,11000,94.5,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,195.0,70.0
94.0,2013-07-01,47000,93.9,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
94.2,2013-07-01,47000,94.2,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
95.3,2013-07-01,47000,94.8,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
94.6,2013-07-01,47000,94.4,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
90.0,2013-07-01,29000,90.0,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,323.0,98.0
97.4,2013-07-01,43000,97.3,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
97.1,2013-07-01,43000,97.0,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
96.9,2013-07-01,43000,96.9,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
96.7,2013-07-01,43000,96.7,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
89.5,2013-07-01,11000,89.9,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,195.0,70.0
97.6,2013-07-01,44000,97.5,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,2565.0,1242.0
98.5,2013-07-01,44000,98.4,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,2565.0,1242.0
96.9,2013-07-01,44000,96.9,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,2565.0,1242.0
97.8,2013-07-01,44000,97.7,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,2565.0,1242.0
96.6,2013-07-01,29000,96.7,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,323.0,98.0
91.4,2013-07-01,29000,91.5,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,323.0,98.0
96.1,2013-07-01,29000,96.0,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,323.0,98.0
94.8,2013-07-01,42000,94.9,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
96.2,2013-07-01,42000,96.3,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
91.2,2013-07-01,42000,91.2,2013,7,1,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
93.4,2013-07-01,42000,93.4,2013,7,0,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,0.0,0.0
98.4,2013-07-01,28000,98.5,2013,7,7,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,37.0,37.0
99.5,2013-07-01,28000,99.9,2013,7,3,7853665.0,2.68,2.6,1113.6,1871.77,0.8,2.91,667545.9,407221.4,37.0,37.0
97.8,2013-08-01,44000,97.8,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,2321.0,1230.0
96.1,2013-08-01,36000,95.8,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,180.0,0.0
85.4,2013-08-01,50000,85.5,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,614.0,505.0
99.6,2013-08-01,48000,99.6,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
95.7,2013-08-01,11000,95.8,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,1536.0,0.0
96.5,2013-08-01,46000,96.5,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
96.9,2013-08-01,46000,96.9,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
95.7,2013-08-01,46000,95.4,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
97.7,2013-08-01,46000,97.9,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
85.2,2013-08-01,11000,85.1,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,1536.0,0.0
94.3,2013-08-01,11000,94.3,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,1536.0,0.0
90.1,2013-08-01,27000,90.0,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,244.0,244.0
97.2,2013-08-01,43000,97.1,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
96.8,2013-08-01,43000,96.7,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
97.5,2013-08-01,43000,97.4,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
97.0,2013-08-01,43000,96.9,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
94.2,2013-08-01,47000,94.0,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,486.0,212.0
89.5,2013-08-01,11000,89.5,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,1536.0,0.0
91.5,2013-08-01,27000,91.1,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,244.0,244.0
95.9,2013-08-01,47000,95.3,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,486.0,212.0
89.7,2013-08-01,50000,89.7,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,614.0,505.0
94.9,2013-08-01,47000,94.6,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,486.0,212.0
94.3,2013-08-01,47000,94.2,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,486.0,212.0
97.9,2013-08-01,41000,97.9,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,84.0,43.0
91.3,2013-08-01,41000,91.3,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,84.0,43.0
99.4,2013-08-01,28000,99.5,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,32.0,32.0
92.6,2013-08-01,28000,92.6,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,32.0,32.0
97.9,2013-08-01,48000,97.8,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
95.6,2013-08-01,30000,95.6,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,148.0,148.0
96.7,2013-08-01,30000,96.7,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,148.0,148.0
100.4,2013-08-01,48000,100.1,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
94.2,2013-08-01,48000,94.2,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
88.4,2013-08-01,41000,88.4,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,84.0,43.0
93.5,2013-08-01,42000,93.4,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,248.0,248.0
78.9,2013-08-01,50000,79.1,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,614.0,505.0
87.3,2013-08-01,50000,87.3,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,614.0,505.0
92.6,2013-08-01,26000,92.7,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,195.0,117.0
90.2,2013-08-01,26000,90.3,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,195.0,117.0
87.8,2013-08-01,26000,87.9,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,195.0,117.0
96.6,2013-08-01,26000,96.6,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,195.0,117.0
98.4,2013-08-01,45000,98.3,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
84.4,2013-08-01,27000,83.9,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,244.0,244.0
85.5,2013-08-01,27000,85.1,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,244.0,244.0
98.2,2013-08-01,45000,98.3,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
96.3,2013-08-01,42000,96.2,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,248.0,248.0
91.2,2013-08-01,42000,91.2,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,248.0,248.0
95.5,2013-08-01,31000,95.4,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,1685.0,962.0
95.4,2013-08-01,31000,95.3,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,1685.0,962.0
93.9,2013-08-01,31000,94.0,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,1685.0,962.0
93.4,2013-08-01,31000,93.4,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,1685.0,962.0
95.1,2013-08-01,42000,94.8,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,248.0,248.0
88.4,2013-08-01,28000,88.3,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,32.0,32.0
97.1,2013-08-01,30000,97.2,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,148.0,148.0
96.9,2013-08-01,30000,96.9,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,148.0,148.0
98.3,2013-08-01,28000,98.4,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,32.0,32.0
97.0,2013-08-01,41000,97.1,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,84.0,43.0
96.7,2013-08-01,36000,96.5,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,180.0,0.0
94.8,2013-08-01,36000,94.8,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,180.0,0.0
91.9,2013-08-01,36000,92.1,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,180.0,0.0
97.7,2013-08-01,45000,97.7,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
98.8,2013-08-01,45000,98.9,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,0.0,0.0
96.0,2013-08-01,29000,96.1,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,39.0,39.0
91.4,2013-08-01,29000,91.4,2013,8,0,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,39.0,39.0
90.0,2013-08-01,29000,90.0,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,39.0,39.0
96.6,2013-08-01,29000,96.6,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,39.0,39.0
97.6,2013-08-01,44000,97.6,2013,8,3,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,2321.0,1230.0
96.9,2013-08-01,44000,96.9,2013,8,7,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,2321.0,1230.0
98.7,2013-08-01,44000,98.5,2013,8,1,7665801.0,2.66,2.6,1110.9,1896.96,0.8,2.94,670827.5,408448.9,2321.0,1230.0
96.6,2013-09-01,26000,96.6,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,100.0,89.0
87.4,2013-09-01,50000,87.3,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,581.0,541.0
89.7,2013-09-01,50000,89.7,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,581.0,541.0
95.2,2013-09-01,42000,95.1,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,497.0,45.0
96.8,2013-09-01,46000,96.9,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
96.5,2013-09-01,46000,96.5,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
90.1,2013-09-01,27000,90.1,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,19.0,10.0
91.5,2013-09-01,42000,91.2,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,497.0,45.0
90.4,2013-09-01,26000,90.2,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,100.0,89.0
88.0,2013-09-01,26000,87.8,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,100.0,89.0
92.8,2013-09-01,26000,92.6,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,100.0,89.0
97.7,2013-09-01,46000,97.7,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
95.8,2013-09-01,46000,95.7,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
93.7,2013-09-01,31000,93.4,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,2816.0,861.0
95.4,2013-09-01,31000,95.4,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,2816.0,861.0
97.1,2013-09-01,30000,96.7,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,148.0,148.0
97.1,2013-09-01,30000,96.9,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,148.0,148.0
97.3,2013-09-01,30000,97.1,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,148.0,148.0
85.5,2013-09-01,50000,85.4,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,581.0,541.0
95.5,2013-09-01,30000,95.6,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,148.0,148.0
94.1,2013-09-01,31000,93.9,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,2816.0,861.0
95.5,2013-09-01,31000,95.5,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,2816.0,861.0
100.7,2013-09-01,48000,100.4,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,79.0,79.0
94.4,2013-09-01,47000,94.3,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,46.0,46.0
96.8,2013-09-01,47000,95.9,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,46.0,46.0
94.5,2013-09-01,47000,94.2,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,46.0,46.0
95.5,2013-09-01,47000,94.9,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,46.0,46.0
97.5,2013-09-01,43000,97.5,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
97.2,2013-09-01,43000,97.2,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
97.0,2013-09-01,43000,96.8,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
97.1,2013-09-01,43000,97.0,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
98.1,2013-09-01,48000,97.9,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,79.0,79.0
86.1,2013-09-01,27000,85.5,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,19.0,10.0
94.6,2013-09-01,48000,94.2,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,79.0,79.0
99.8,2013-09-01,48000,99.6,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,79.0,79.0
99.1,2013-09-01,28000,99.4,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,89.0,12.0
96.9,2013-09-01,44000,96.9,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,77.0,77.0
99.3,2013-09-01,44000,98.7,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,77.0,77.0
98.2,2013-09-01,44000,97.8,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,77.0,77.0
97.7,2013-09-01,44000,97.6,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,77.0,77.0
78.9,2013-09-01,50000,78.9,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,581.0,541.0
91.9,2013-09-01,27000,91.5,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,19.0,10.0
85.2,2013-09-01,27000,84.4,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,19.0,10.0
95.8,2013-09-01,11000,95.7,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,565.0,83.0
85.6,2013-09-01,11000,85.2,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,565.0,83.0
94.4,2013-09-01,11000,94.3,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,565.0,83.0
89.8,2013-09-01,11000,89.5,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,565.0,83.0
96.1,2013-09-01,29000,96.0,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,376.0,22.0
96.6,2013-09-01,29000,96.6,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,376.0,22.0
91.5,2013-09-01,29000,91.4,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,376.0,22.0
90.1,2013-09-01,29000,90.0,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,376.0,22.0
92.9,2013-09-01,28000,92.6,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,89.0,12.0
89.1,2013-09-01,28000,88.4,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,89.0,12.0
98.2,2013-09-01,28000,98.3,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,89.0,12.0
98.2,2013-09-01,45000,98.2,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,12.0,0.0
97.5,2013-09-01,45000,97.7,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,12.0,0.0
98.8,2013-09-01,45000,98.8,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,12.0,0.0
98.6,2013-09-01,45000,98.4,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,12.0,0.0
88.8,2013-09-01,41000,88.4,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
95.1,2013-09-01,36000,94.8,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,43.0,0.0
91.8,2013-09-01,36000,91.9,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,43.0,0.0
97.5,2013-09-01,36000,96.7,2013,9,1,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,43.0,0.0
96.7,2013-09-01,36000,96.1,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,43.0,0.0
91.6,2013-09-01,41000,91.3,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
97.0,2013-09-01,41000,97.0,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
93.6,2013-09-01,42000,93.5,2013,9,0,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,497.0,45.0
96.3,2013-09-01,42000,96.3,2013,9,7,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,497.0,45.0
97.9,2013-09-01,41000,97.9,2013,9,3,8198970.0,2.66,2.61,1075.6,1984.39,0.8,2.9,672072.2,409160.6,0.0,0.0
94.4,2013-10-01,31000,94.1,2013,10,0,8636505.0,2.66,2.59,1061.4,2029.68,0.9,2.83,676077.7,411415.6,765.0,381.0
98.2,2013-10-01,45000,98.2,2013,10,0,8636505.0,2.66,2.59,1061.4,2029.68,0.9,2.83,676077.7,411415.6,0.0,0.0
